,loss,accuracy,val_loss,val_accuracy
0,4.620674133300781,0.01002591010183096,4.6014275550842285,0.011714350432157516
1,4.597758769989014,0.00985693372786045,4.591366291046143,0.008785762824118137
2,4.587559700012207,0.011096091009676456,4.570275783538818,0.010362694039940834
3,4.564117908477783,0.015433141961693764,4.528876781463623,0.01824735291302204
4,4.53776741027832,0.019375914707779884,4.528563976287842,0.02050011232495308
5,4.524294376373291,0.01931959018111229,4.52687406539917,0.01824735291302204
6,4.500779628753662,0.019544892013072968,4.4852681159973145,0.022527595981955528
7,4.477983474731445,0.024332545697689056,4.550347328186035,0.01847262866795063
8,4.477895736694336,0.023318689316511154,4.515869617462158,0.01644514501094818
9,4.481081962585449,0.02129097655415535,4.471771240234375,0.02230232022702694
10,4.428121566772461,0.0259659793227911,4.504429340362549,0.021626492962241173
11,4.403897762298584,0.029120197519659996,4.408327102661133,0.025456184521317482
12,4.415427207946777,0.03030303120613098,4.52972412109375,0.017796801403164864
13,4.4041829109191895,0.028218992054462433,4.427562236785889,0.030637530609965324
14,4.387466907501221,0.02968345209956169,4.457564353942871,0.02613201178610325
15,4.3525309562683105,0.034414779394865036,4.501321315765381,0.022978147491812706
16,4.329466342926025,0.039089784026145935,4.369590759277344,0.028835322707891464
17,4.300338268280029,0.03880815580487251,4.365682125091553,0.02951115183532238
18,4.271113872528076,0.041906047612428665,4.240931987762451,0.03671998158097267
19,4.234438419342041,0.04415906220674515,4.204140663146973,0.041676051914691925
20,4.2195143699646,0.045116592198610306,4.2936692237854,0.03739580884575844
21,4.196432590484619,0.04736960679292679,4.290734767913818,0.03379139304161072
22,4.1515045166015625,0.04956629499793053,4.338665008544922,0.03289029002189636
23,4.123237133026123,0.0524388886988163,4.362334728240967,0.034241944551467896
24,4.10619592666626,0.05418497323989868,4.04494571685791,0.05113764479756355
25,4.028407573699951,0.05970485508441925,4.034249305725098,0.058346472680568695
26,4.014909267425537,0.06083136051893234,4.241250514984131,0.046857401728630066
27,3.961228847503662,0.06759040057659149,4.078442096710205,0.05541788786649704
28,3.932603120803833,0.07102625072002411,4.004230499267578,0.06262671947479248
29,3.902390480041504,0.074800044298172,3.873532295227051,0.08605542033910751
30,3.8628346920013428,0.08105215430259705,4.0973334312438965,0.05857175216078758
31,3.791290521621704,0.08921933174133301,3.7508368492126465,0.0804235190153122
32,3.783888101577759,0.08893770724534988,3.892362117767334,0.06758278608322144
33,3.763561248779297,0.092880479991436,3.6909914016723633,0.11218743026256561
34,3.7328758239746094,0.09885096549987793,3.7039010524749756,0.09979724884033203
35,3.6812283992767334,0.10104764997959137,3.656121015548706,0.10159946233034134
36,3.6163313388824463,0.11034133285284042,4.053754806518555,0.06690695881843567
37,3.6533145904541016,0.11028500646352768,3.810641050338745,0.10700608044862747
38,3.6259536743164062,0.11180578917264938,3.5899505615234375,0.12570399045944214
39,3.5584282875061035,0.12115579843521118,3.768916130065918,0.11353908479213715
40,3.5728518962860107,0.12650670111179352,4.029635429382324,0.07591799646615982
41,3.577777624130249,0.11974766105413437,3.62896990776062,0.11624239385128021
42,3.4765748977661133,0.14193984866142273,3.7982072830200195,0.12345122545957565
43,3.3877620697021484,0.15551425516605377,3.429258346557617,0.1567920744419098
44,3.430734872817993,0.14526304602622986,3.4078996181488037,0.15701735019683838
45,3.411860704421997,0.15038864314556122,3.4102630615234375,0.15544041991233826
46,3.3252451419830322,0.16289286315441132,3.3675191402435303,0.15949538350105286
47,3.2984273433685303,0.17207390069961548,3.3898096084594727,0.15791845321655273
48,3.319262742996216,0.1724681705236435,3.697207450866699,0.13313809037208557
49,3.2392125129699707,0.18497240543365479,3.2305195331573486,0.18585267663002014
