,loss,accuracy,val_loss,val_accuracy
0,4.611824989318848,0.012359188869595528,4.591344356536865,0.01441874448210001
1,4.575906276702881,0.014161570928990841,4.570310592651367,0.017422650009393692
2,4.518276214599609,0.028902478516101837,4.5420918464660645,0.02808651328086853
3,4.385470867156982,0.04898615926504135,4.522116184234619,0.02883748896420002
4,4.099601745605469,0.10273575782775879,4.490749359130859,0.04160408675670624
5,3.612863779067993,0.20115867257118225,4.679490089416504,0.04761189594864845
6,3.0016367435455322,0.3298358619213104,4.795137882232666,0.0569240003824234
7,2.2582614421844482,0.49507564306259155,5.25111722946167,0.05331931635737419
8,1.656533122062683,0.6334728002548218,5.5995354652404785,0.05422048643231392
9,1.1206252574920654,0.7523012757301331,6.0037713050842285,0.05422048643231392
10,0.7538555264472961,0.8368200659751892,6.418989181518555,0.05962751433253288
11,0.47007855772972107,0.9010621309280396,7.184357166290283,0.060678884387016296
12,0.29982998967170715,0.9366591572761536,7.507539749145508,0.05842595547437668
13,0.18815752863883972,0.9609269499778748,7.854985237121582,0.05542204901576042
14,0.11398708075284958,0.9771483540534973,8.387629508972168,0.05707419663667679
