,Unnamed: 0,loss,accuracy,val_loss,val_accuracy
0,0,4.620674133300781,0.0100259101018309,4.6014275550842285,0.0117143504321575
1,1,4.597758769989014,0.0098569337278604,4.591366291046143,0.0087857628241181
2,2,4.587559700012207,0.0110960910096764,4.570275783538818,0.0103626940399408
3,3,4.564117908477783,0.0154331419616937,4.528876781463623,0.018247352913022
4,4,4.53776741027832,0.0193759147077798,4.528563976287842,0.020500112324953
5,5,4.524294376373291,0.0193195901811122,4.52687406539917,0.018247352913022
6,6,4.500779628753662,0.0195448920130729,4.4852681159973145,0.0225275959819555
7,7,4.477983474731445,0.024332545697689,4.550347328186035,0.0184726286679506
8,8,4.477895736694336,0.0233186893165111,4.515869617462158,0.0164451450109481
9,9,4.481081962585449,0.0212909765541553,4.471771240234375,0.0223023202270269
10,10,4.428121566772461,0.0259659793227911,4.504429340362549,0.0216264929622411
11,11,4.403897762298584,0.0291201975196599,4.408327102661133,0.0254561845213174
12,12,4.415427207946777,0.0303030312061309,4.52972412109375,0.0177968014031648
13,13,4.4041829109191895,0.0282189920544624,4.427562236785889,0.0306375306099653
14,14,4.387466907501221,0.0296834520995616,4.457564353942871,0.0261320117861032
15,15,4.352530956268311,0.034414779394865,4.501321315765381,0.0229781474918127
16,16,4.329466342926025,0.0390897840261459,4.369590759277344,0.0288353227078914
17,17,4.300338268280029,0.0388081558048725,4.365682125091553,0.0295111518353223
18,18,4.271113872528076,0.0419060476124286,4.240931987762451,0.0367199815809726
19,19,4.234438419342041,0.0441590622067451,4.204140663146973,0.0416760519146919
20,20,4.2195143699646,0.0451165921986103,4.2936692237854,0.0373958088457584
21,21,4.196432590484619,0.0473696067929267,4.290734767913818,0.0337913930416107
22,22,4.1515045166015625,0.0495662949979305,4.338665008544922,0.0328902900218963
23,23,4.123237133026123,0.0524388886988163,4.362334728240967,0.0342419445514678
24,24,4.10619592666626,0.0541849732398986,4.04494571685791,0.0511376447975635
25,25,4.028407573699951,0.0597048550844192,4.034249305725098,0.0583464726805686
26,26,4.014909267425537,0.0608313605189323,4.241250514984131,0.04685740172863
27,27,3.961228847503662,0.0675904005765914,4.078442096710205,0.055417887866497
28,28,3.932603120803833,0.0710262507200241,4.004230499267578,0.0626267194747924
29,29,3.902390480041504,0.074800044298172,3.873532295227051,0.0860554203391075
30,30,3.862834692001343,0.081052154302597,4.0973334312438965,0.0585717521607875
31,31,3.791290521621704,0.089219331741333,3.7508368492126474,0.0804235190153122
32,32,3.783888101577759,0.0889377072453498,3.892362117767334,0.0675827860832214
33,33,3.763561248779297,0.092880479991436,3.6909914016723633,0.1121874302625656
34,34,3.73287582397461,0.0988509654998779,3.703901052474976,0.099797248840332
35,35,3.681228399276733,0.1010476499795913,3.656121015548706,0.1015994623303413
36,36,3.6163313388824463,0.1103413328528404,4.053754806518555,0.0669069588184356
37,37,3.6533145904541016,0.1102850064635276,3.810641050338745,0.1070060804486274
38,38,3.6259536743164062,0.1118057891726493,3.589950561523437,0.1257039904594421
39,39,3.5584282875061035,0.1211557984352111,3.768916130065918,0.1135390847921371
40,40,3.5728518962860107,0.1265067011117935,4.029635429382324,0.0759179964661598
41,41,3.577777624130249,0.1197476610541343,3.62896990776062,0.1162423938512802
42,42,3.4765748977661133,0.1419398486614227,3.79820728302002,0.1234512254595756
43,43,3.3877620697021484,0.1555142551660537,3.429258346557617,0.1567920744419098
44,44,3.430734872817993,0.1452630460262298,3.407899618148804,0.1570173501968383
45,45,3.411860704421997,0.1503886431455612,3.410263061523437,0.1554404199123382
46,46,3.325245141983032,0.1628928631544113,3.3675191402435303,0.1594953835010528
47,47,3.2984273433685303,0.1720739006996154,3.3898096084594727,0.1579184532165527
48,48,3.319262742996216,0.1724681705236435,3.697207450866699,0.1331380903720855
49,49,3.2392125129699707,0.1849724054336547,3.2305195331573486,0.1858526766300201
0,0,3.1911065578460693,0.1908865571022033,3.2571520805358887,0.1833746284246444
1,1,3.195429563522339,0.1917314380407333,3.3682518005371094,0.1748141497373581
2,2,3.1674740314483643,0.2000112682580948,3.300260543823242,0.1770669072866439
3,3,3.153650522232056,0.1969133764505386,3.192392587661743,0.1899076402187347
4,4,3.149543285369873,0.1971949934959411,3.2231674194335938,0.1872043311595916
5,5,3.0934760570526123,0.2113326638936996,3.118482112884521,0.2104077488183975
6,6,3.069150686264038,0.2098681926727295,3.4100470542907715,0.1655778288841247
7,7,3.0540359020233154,0.2190492302179336,3.0988669395446777,0.2038747519254684
8,8,3.107747793197632,0.2040666937828064,3.147228717803955,0.2083802670240402
9,9,2.997328996658325,0.2292441129684448,3.1328394412994385,0.2025230973958969
10,10,2.9589123725891118,0.23211669921875,3.19601845741272,0.2011714279651641
11,11,2.9397919178009038,0.2395516484975814,3.080140829086304,0.2273034453392028
12,12,3.0010926723480225,0.2282865792512893,3.151706457138061,0.2246001362800598
13,13,2.9284827709198,0.2407908141613006,3.1093220710754395,0.2034242004156112
14,14,2.957794666290283,0.237749233841896,3.234669685363769,0.1910340189933776
15,15,2.88626766204834,0.2513236403465271,3.335632085800171,0.1901329159736633
16,16,2.871833086013794,0.2505914270877838,2.822509288787842,0.2640234231948852
17,17,2.844592809677124,0.2549284696578979,3.331799268722534,0.1962153613567352
18,18,2.8205573558807373,0.2616875171661377,2.9010565280914307,0.25208380818367
19,19,2.768916606903076,0.2732905149459839,2.9335830211639404,0.2414958328008651
0,0,2.851528644561768,0.2554917335510254,2.8674874305725098,0.2586168050765991
1,1,2.7580771446228027,0.2727836072444916,2.890113353729248,0.2516332566738128
2,2,2.742406129837036,0.2780218422412872,2.8777060508728027,0.2536607384681701
3,3,2.6741411685943604,0.2927790880203247,3.19449520111084,0.2124352306127548
4,4,2.7265045642852783,0.283316433429718,3.0457141399383545,0.2209957242012024
5,5,2.7491235733032227,0.2762194573879242,2.729825973510742,0.2831718921661377
6,6,2.6743056774139404,0.2864706516265869,2.842458486557007,0.2525343596935272
7,7,2.685019254684448,0.2884420454502105,2.9467759132385254,0.2538860142230987
8,8,2.58789610862732,0.3035935461521148,2.8228800296783447,0.2635728716850281
9,9,2.6721136569976807,0.2904134392738342,2.9019343852996826,0.2529849112033844
10,10,2.636503934860229,0.2984116375446319,2.8596668243408203,0.2696553170681
11,11,2.587019681930542,0.3102962672710418,2.788336038589477,0.2804685831069946
12,12,2.5279576778411865,0.320096880197525,2.745136260986328,0.2863257527351379
13,13,2.5322940349578857,0.3167173564434051,2.6772680282592773,0.2962378859519958
14,14,2.51304292678833,0.3228568136692047,2.603675127029419,0.3063752949237823
15,15,2.5631582736968994,0.3122113347053528,2.7734084129333496,0.2897048890590668
16,16,2.492026329040528,0.3218429684638977,2.8822407722473145,0.2710069715976715
17,17,2.5220155715942383,0.3197025954723358,2.637357473373413,0.3124577701091766
18,18,2.5036563873291016,0.3247718811035156,2.982245445251465,0.2493804842233657
19,19,2.440436601638794,0.335980623960495,2.7595059871673584,0.2856499254703522
