,loss,accuracy,val_loss,val_accuracy
0,4.720270156860352,0.010420187376439571,4.604997158050537,0.011939626187086105
1,4.604109287261963,0.01188464555889368,4.604588985443115,0.015318765304982662
2,4.603155612945557,0.013349104672670364,4.604031085968018,0.015318765304982662
3,4.6006646156311035,0.014362960122525692,4.602527618408203,0.015769317746162415
4,4.586413860321045,0.016953926533460617,4.567224025726318,0.0200495608150959
5,4.518867492675781,0.022361157462000847,4.5129570960998535,0.023203425109386444
6,4.467045783996582,0.02669820934534073,4.478379726409912,0.02613201178610325
7,4.43040657043457,0.029007548466324806,4.460541725158691,0.024780355393886566
8,4.386862277984619,0.034020502120256424,4.440711498260498,0.03671998158097267
9,4.318569660186768,0.047707557678222656,4.419161796569824,0.04302771016955376
10,4.230311870574951,0.05784611776471138,4.4108452796936035,0.047307953238487244
11,4.148465156555176,0.06730877608060837,4.306632995605469,0.054516784846782684
12,4.0395121574401855,0.07919342070817947,4.273143291473389,0.058121196925640106
13,3.9331493377685547,0.0955277681350708,4.22848653793335,0.06938499957323074
14,3.80527663230896,0.11281964927911758,4.217701435089111,0.07479161769151688
15,3.655348062515259,0.1319139301776886,4.096476078033447,0.0862806960940361
16,3.474457263946533,0.15675340592861176,4.025076866149902,0.09348952770233154
17,3.3036842346191406,0.18885885179042816,3.999721050262451,0.09979724884033203
18,3.115283966064453,0.21651458740234375,3.9853122234344482,0.10565442591905594
19,2.9530224800109863,0.2438887059688568,3.9259955883026123,0.11917098611593246
20,2.791022777557373,0.27728962898254395,3.871800422668457,0.12953367829322815
21,2.641779661178589,0.30545228719711304,3.8634140491485596,0.14214913547039032
22,2.491010904312134,0.33767038583755493,3.8868613243103027,0.15386348962783813
23,2.326625108718872,0.37078967690467834,3.800548553466797,0.15363821387290955
24,2.211913824081421,0.3965303599834442,3.900585174560547,0.14980851113796234
25,2.0618481636047363,0.42993128299713135,3.8645381927490234,0.1664789319038391
26,1.950706958770752,0.456516832113266,3.9155988693237305,0.16512727737426758
27,1.81161630153656,0.4868761897087097,3.9130985736846924,0.17323721945285797
28,1.7072542905807495,0.5147008895874023,3.931647300720215,0.1748141497373581
29,1.6228256225585938,0.538019597530365,3.9445621967315674,0.1786438375711441
30,1.5035743713378906,0.575813889503479,4.022548198699951,0.17774273455142975
31,1.4507591724395752,0.584769606590271,4.111958980560303,0.18720433115959167
32,1.329109787940979,0.6229018568992615,4.227543830871582,0.17729218304157257
33,1.2911450862884521,0.6346738934516907,4.298486232757568,0.1788691133260727
34,1.2032240629196167,0.6552889347076416,4.390076637268066,0.18089659512043
35,1.1274133920669556,0.6787202954292297,4.347449779510498,0.19013291597366333
36,1.0797700881958008,0.6942097544670105,4.5009565353393555,0.184726282954216
37,1.0088307857513428,0.7180353999137878,4.490810394287109,0.1948637068271637
38,0.9438608884811401,0.7354962229728699,4.665031909942627,0.19193512201309204
39,0.8677717447280884,0.7623071074485779,4.702914714813232,0.18405045568943024
40,0.8494608402252197,0.7651796936988831,4.889595985412598,0.18405045568943024
41,0.8002130389213562,0.7785288095474243,4.909911155700684,0.1887812614440918
42,0.7176173329353333,0.8111974596977234,5.035010814666748,0.18427573144435883
43,0.6839503049850464,0.8206037878990173,5.193670272827148,0.18562740087509155
44,0.6609378457069397,0.8271938562393188,5.306955337524414,0.1849515587091446
45,0.6069266200065613,0.8455559015274048,5.3543782234191895,0.18607795238494873
46,0.5720757246017456,0.8538920879364014,5.457576274871826,0.18788015842437744
47,0.5394577383995056,0.8667905926704407,5.508250713348389,0.19013291597366333
48,0.5110202431678772,0.8756336569786072,5.536206245422363,0.19599008560180664
49,0.48350080847740173,0.8856032490730286,5.739964008331299,0.18697905540466309
