,Unnamed: 0,loss,accuracy,val_loss,val_accuracy
0,0,4.615468978881836,0.0132927792146801,4.569397926330566,0.0173462498933076
1,1,4.558807373046875,0.0216289293020963,4.541616916656494,0.0223023202270269
2,2,4.501904010772705,0.0272614620625972,4.456823348999023,0.0252309087663888
3,3,4.434662818908691,0.0269235093146562,4.437020778656006,0.0360441543161869
4,4,4.368259906768799,0.0313168875873088,4.313490390777588,0.0432529859244823
5,5,4.29714822769165,0.0370620712637901,4.247992992401123,0.0473079532384872
6,6,4.207062244415283,0.0444406904280185,4.112914085388184,0.052489299327135
7,7,4.11008358001709,0.0550298541784286,4.021276473999023,0.0624014399945735
8,8,3.974940061569214,0.0678157061338424,3.952966690063477,0.0720883086323738
9,9,3.797105073928833,0.0851075798273086,3.6720731258392334,0.0975444912910461
10,10,3.5862584114074707,0.1008786782622337,3.490985870361328,0.1076819077134132
11,11,3.4704837799072266,0.1146220564842224,3.5155622959136963,0.1004730761051178
12,12,3.3874785900115967,0.1231835111975669,3.353729486465454,0.1293084025382995
13,13,3.345925807952881,0.1281401365995407,3.356045246124268,0.1281820237636566
14,14,3.3212990760803223,0.1284217685461044,3.3396403789520264,0.1297589540481567
15,15,3.291416645050049,0.134335920214653,3.3453714847564697,0.1311106085777282
16,16,3.269885301589966,0.1359130293130874,3.273089408874512,0.1374183446168899
17,17,3.2438461780548096,0.1465021967887878,3.2132985591888428,0.1518359929323196
18,18,3.231640100479126,0.1439675539731979,3.2531182765960693,0.1394458264112472
19,19,3.227609157562256,0.1489241868257522,3.23789381980896,0.1464293748140335
0,0,3.195112705230713,0.1500506997108459,3.183734893798828,0.1534129381179809
1,1,3.178130865097046,0.1570350378751754,3.240384578704834,0.1529623717069625
2,2,3.1558592319488525,0.1578235924243927,3.1465539932250977,0.1655778288841247
3,3,3.1427149772644043,0.1654275059700012,3.160435914993286,0.1689569652080536
4,4,3.1270456314086914,0.1669482886791229,3.134995698928833,0.1680558621883392
5,5,3.1203110218048096,0.1703278124332428,3.220155000686645,0.163775622844696
6,6,3.095033407211304,0.1802974045276641,3.120199680328369,0.1811218708753585
7,7,3.0589168071746826,0.1849724054336547,3.116271734237671,0.1863032281398773
8,8,3.0287768840789795,0.1879576444625854,3.08313536643982,0.1903581917285919
9,9,3.020748853683472,0.1909992098808288,3.085987091064453,0.184726282954216
10,10,2.985690832138061,0.2028275281190872,3.0584542751312256,0.2025230973958969
