,loss,accuracy,val_loss,val_accuracy
0,4.600684642791748,0.011329256929457188,4.58310079574585,0.01156503427773714
1,4.5429534912109375,0.020598648115992546,4.548398494720459,0.017272453755140305
2,4.385125637054443,0.043128419667482376,4.502064228057861,0.02823670767247677
3,3.9570982456207275,0.11168329417705536,4.549172401428223,0.04070291295647621
4,3.047348737716675,0.2834888994693756,4.903080463409424,0.05346950888633728
5,1.9383716583251953,0.5224975943565369,5.7805376052856445,0.0519675575196743
6,0.9310012459754944,0.7596395015716553,7.397857189178467,0.05151697248220444
7,0.3814557194709778,0.9079498052597046,8.937492370605469,0.051667168736457825
8,0.1471981704235077,0.9670421481132507,10.122742652893066,0.05782517418265343
9,0.05495108291506767,0.9888638854026794,10.31469440460205,0.05752478167414665
10,0.02623664401471615,0.9958158731460571,11.489672660827637,0.05512165650725365
11,0.01228670310229063,0.9981332421302795,11.880013465881348,0.05286872759461403
12,0.005083930213004351,0.9990344643592834,12.265905380249023,0.0557224377989769
13,0.005519325379282236,0.9990344643592834,12.366477966308594,0.05767497792840004
14,0.003111477941274643,0.9994206428527832,12.741671562194824,0.05617302656173706
